61530468604   |001|01|00000050000|99            |923           |L|A|20081101
61597058653   |116|01|00000050000|99            |402           |L|A|20151106
61619566672   |001|01|00000050000|99            |130           |L|A|20081101
61625701691   |116|01|00000050000|99            |402           |L|A|20160323
61628743620   |116|01|00000000000|99            |666           |L|A|20150618
61630438634   |001|01|00000050000|99            |125           |L|A|20081101
61635529620   |001|01|00000050000|99            |126           |L|A|20081101
61669814653   |001|01|00000050000|99            |152           |L|A|20081101
61743429649   |001|01|00000050000|99            |928           |L|A|20081101
61751502600   |001|01|00000050000|99            |132           |L|A|20081101
61758981687   |004|01|00000050000|99            |135           |L|A|20081101
61785148672   |001|01|00000050000|99            |124           |L|A|20120525
61828220663   |001|01|00000050000|99            |924           |L|A|20091130
61940801672   |116|01|00000050000|99            |134           |L|A|20111205
61944386653   |001|01|00000050000|99            |925           |L|A|20101108
62018361600   |116|01|00000050000|99            |990           |L|A|20120209
62040979620   |001|01|00000050000|99            |924           |L|A|20081101
62044435691   |001|01|00000050000|99            |134           |L|A|20100127
62119273634   |116|01|00000050000|99            |124           |L|A|20161201
62133128620   |116|01|00000000000|99            |131           |L|A|20160201
62140515668   |001|01|00000050000|99            |125           |L|A|20081101
62141490600   |116|01|00000050000|99            |124           |L|A|20081101
62159704687   |001|01|00000050000|99            |928           |L|A|20081101
62162217600   |116|01|00000000000|99            |999           |L|A|20180216
62171992620   |116|01|00000050000|99            |120           |L|A|20170516
62198092620   |116|01|00000050000|99            |881           |L|A|20180511
62205943634   |116|01|00000050000|99            |120           |L|A|20081101
62252496720   |116|01|00000050000|99            |923           |L|A|20081101
62305549687   |116|01|00000050000|99            |127           |L|A|20140318
62312995620   |116|01|00000140980|99            |128           |L|A|20081101
62314360630   |001|01|00000050000|99            |925           |L|A|20081101
62334670634   |001|01|00000050000|99            |134           |L|A|20100724
62419811615   |116|01|00000050000|99            |954           |L|A|20160830
62423592604   |001|01|00000050000|99            |125           |L|A|20081101
62447700644   |001|01|00000091343|99            |131           |L|A|20090912
62484400691   |001|01|00000050000|99            |926           |L|A|20100921
62494414687   |116|01|00000050000|99            |954           |L|A|20160830
62533568600   |116|01|00000050000|99            |132           |L|A|20140328
62544853620   |001|01|00000050000|99            |152           |L|A|20081101
62546791672   |116|01|00000090009|99            |131           |L|A|20110702
62559060604   |116|01|00000000000|99            |990           |L|A|20140724
62579843604   |001|01|00000114428|99            |126           |L|A|20081101
62594184691   |116|01|00000050000|99            |125           |L|A|20160830
62625063491   |116|03|00000051472|99            |138           |L|A|20090921
62708317687   |001|01|00000050000|99            |924           |L|A|20090717
62713469600   |001|01|00000050000|99            |134           |L|A|20100619
62736698649   |001|01|00000050000|99            |138           |L|A|20081101
62741748691   |116|01|00000050000|99            |924           |L|A|20081101
62753657653   |001|01|00000050000|99            |924           |L|A|20081101
62767020644   |001|01|00000050000|99            |924           |L|A|20090903
62782720678   |116|01|00000050000|99            |125           |L|A|20130128
62785290682   |001|01|00000050000|99            |927           |L|A|20100913
62802178687   |002|01|00000050000|99            |313           |L|A|20131230
62860704604   |116|01|00000050000|99            |990           |L|A|20131101
63035103615   |002|03|00000050000|99            |402           |L|A|20110625
63039613634   |116|02|00000183323|99            |220           |L|A|20110329
63058278772   |116|01|00000050000|99            |130           |L|A|20081101
63088410644   |001|01|00000050000|99            |927           |L|A|20081101
63089009668   |001|01|00000050000|99            |924           |L|A|20081101
63101513634   |001|01|00000050000|99            |954           |L|A|20081101
63102340644   |001|01|00000050000|99            |127           |L|A|20091202
63123649687   |001|01|00000050000|99            |133           |L|A|20081101
63131170697   |116|01|00000050000|99            |122           |L|A|20130221
63139200668   |116|01|00000050000|99            |954           |L|A|20081101
63179555653   |001|01|00000050000|99            |923           |L|A|20111027
63252740672   |116|01|00000050000|99            |924           |L|A|20090130
63277409600   |116|01|00000050000|99            |120           |L|A|20081101
63278600606   |116|01|00000050000|99            |120           |L|A|20130326
63336650615   |001|01|00000050000|99            |928           |L|A|20110208
63342723653   |001|01|00000050000|99            |350           |L|A|20140819
63357658615   |001|01|00000050000|99            |925           |L|A|20100716
63367173649   |001|01|00000050000|99            |121           |L|A|20081101
63371391604   |116|01|00000000000|99            |990           |L|A|20150807
63384159691   |001|01|00000063606|99            |136           |L|A|20081101
63393450697   |001|01|00000050000|99            |125           |L|A|20081101
63453495691   |116|01|00000050000|99            |954           |L|A|20160830
63489279620   |116|01|00000050000|99            |954           |L|A|20160830
63489775600   |001|01|00000050000|99            |135           |L|A|20081101
63503026649   |001|01|00000050000|99            |710           |L|A|20110321
63511975620   |001|01|00000050000|99            |130           |L|A|20110322
63528621109   |001|02|00000182623|99            |221           |L|A|20090709
63564815600   |001|01|00000050000|99            |135           |L|A|20081101
63569744604   |001|01|00000050000|99            |928           |L|A|20081101
63577372672   |001|01|00000050000|99            |999           |L|A|20121003
63599384649   |116|01|00000050000|99            |137           |L|A|20111214
63609649615   |116|01|00000000000|99            |127           |L|A|20151127
63616165768   |001|01|00000050000|99            |121           |L|A|20120831
63630990649   |001|01|00000050000|99            |126           |L|A|20081101
63631563604   |001|01|00000056594|99            |131           |L|A|20081101
63650983672   |001|01|00000050000|99            |130           |L|A|20090822
63706784815   |001|01|00000066914|99            |120           |L|A|20081101
63717832620   |116|01|00000050000|99            |924           |L|A|20101002
63748290691   |001|01|00000050000|99            |925           |L|A|20081101
63768658600   |116|01|00000050000|99            |990           |L|A|20100616
63773546653   |001|01|00000050000|99            |926           |L|A|20081101
63774046620   |001|01|00000050000|99            |923           |L|A|20081101
63893541691   |001|01|00000050000|99            |134           |L|A|20081101
63922703615   |001|01|00000050000|99            |126           |L|A|20090925
63948931615   |001|01|00000050000|99            |123           |L|A|20081101
63950111620   |116|01|00000050000|99            |120           |L|A|20121019
64021793615   |001|01|00000050000|99            |121           |L|A|20110528
64026124800   |116|01|00000050000|99            |137           |L|A|20081101
64125432791   |001|01|00000050000|99            |923           |L|A|20090817
64196755534   |116|01|00000050000|99            |928           |L|A|20081101
64198367604   |116|01|00000000000|99            |152           |L|A|20160706
64324834687   |116|01|00000050000|99            |990           |L|A|20111114
64380319687   |001|01|00000050000|99            |926           |L|A|20081101
64398013687   |116|01|00000065411|99            |138           |L|A|20081101
64445844691   |001|01|00000000000|99            |132           |L|A|20180808
64459926849   |001|01|00000050000|99            |925           |L|A|20081101
64460703653   |001|01|00000050000|99            |924           |L|A|20081101
64488012604   |116|01|00000105597|99            |135           |L|A|20121115
64508196691   |116|01|00000050000|99            |120           |L|A|20170503
64544966604   |001|01|00000050000|99            |128           |L|A|20081101
64583015615   |001|01|00000050000|99            |126           |L|A|20081101
64611485668   |001|01|00000050000|99            |925           |L|A|20081101
64614301649   |116|01|00000050000|99            |954           |L|A|20160830
64620310697   |001|01|00000050000|99            |927           |L|A|20081101
64642810625   |116|01|00000067800|99            |926           |L|A|20090619
64669688634   |116|01|00000050000|99            |990           |L|A|20141126
64679160691   |001|01|00000050000|99            |313           |L|A|20131230
64685764668   |001|01|00000050000|99            |923           |L|A|20110609
64729702620   |001|01|00000050000|99            |923           |L|A|20081101
64740498634   |116|01|00000063935|99            |122           |L|A|20081101
64879634379   |001|01|00000050000|99            |999           |L|A|20081101
64908917604   |001|01|00000050000|99            |127           |L|A|20081101
64911870630   |001|01|00000050000|99            |121           |L|A|20081101
64924645672   |001|01|00000050000|99            |130           |L|A|20090107
64953599691   |001|01|00000050000|99            |999           |L|A|20081101
64985423653   |001|01|00000050000|99            |122           |L|A|20081101
65004744572   |116|01|00000050000|99            |990           |L|A|20110412
65047850668   |001|01|00000050000|99            |928           |L|A|20090425
65122640610   |001|01|00000050000|99            |926           |L|A|20081101
65146018634   |001|01|00000050000|99            |123           |L|A|20081101
65176154668   |116|01|00000050000|99            |999           |L|A|20081101
65180658691   |001|01|00000050000|99            |122           |L|A|20081101
65255534668   |001|01|00000050000|99            |925           |L|A|20090120
65268563653   |001|01|00000050000|99            |927           |L|A|20081101
65301889672   |001|01|00000050000|99            |152           |L|A|20100426
65310390863   |001|01|00000050000|99            |928           |L|A|20100522
65336879649   |001|01|00000050000|99            |999           |L|A|20110928
65356519672   |116|01|00000050000|99            |122           |L|A|20160318
65358937668   |001|01|00000050000|99            |126           |L|A|20090821
65362386646   |116|01|00000050000|99            |990           |L|A|20081101
65370473668   |001|01|00000050000|99            |999           |L|A|20081101
65370570604   |001|01|00010000000|99            |666           |L|A|20081101
65371852620   |116|01|00000050000|99            |135           |L|A|20150530
65374088653   |001|01|00000050000|99            |924           |L|A|20081101
65374860682   |001|01|00000050000|99            |152           |L|A|20081101
65376730620   |001|01|00000050000|99            |125           |L|A|20081101
65378601649   |001|01|00000050000|99            |127           |L|A|20081101
65394941653   |001|01|00000000000|99            |925           |L|A|20111021
65397606634   |116|01|00000000000|99            |124           |L|A|20161125
65397851604   |116|01|00000050000|99            |923           |L|A|20110725
65398289691   |001|01|00000050000|99            |999           |L|A|20081101
65414748691   |001|01|00000050000|99            |135           |L|A|20081101
65416104600   |001|01|00000050000|99            |121           |L|A|20081101
65445457672   |001|01|00000050000|99            |313           |L|A|20131230
65455460668   |001|01|00000050000|99            |924           |L|A|20121003
65484576687   |001|01|00000050000|99            |121           |L|A|20090709
65485319653   |116|01|00000000000|99            |120           |L|A|20170220
65595416653   |001|01|00000050000|99            |121           |L|A|20081101
65606450615   |001|01|00000050000|99            |928           |L|A|20081101
65686055734   |116|01|00000000000|99            |120           |L|A|20160811
65749944204   |116|01|00000000000|99            |990           |L|A|20150812
65765150659   |001|01|00000050000|99            |928           |L|A|20081101
65778405634   |001|01|00000050000|99            |126           |L|A|20081101
65831195600   |001|01|00000050000|99            |120           |L|A|20081101
65834240615   |116|01|00000050000|99            |990           |L|A|20110822
65834798691   |001|01|00000050000|99            |130           |L|A|20081101
65835921691   |116|01|00000050000|99            |999           |L|A|20090320
65857453615   |116|01|00000000000|99            |122           |L|A|20150915
65862058672   |001|01|00000050000|99            |132           |L|A|20081101
65917766649   |001|01|00000050000|99            |926           |L|A|20081101
65921887668   |001|01|00000050000|99            |131           |L|A|20100507
65924886891   |001|01|00000050000|99            |923           |L|A|20081101
65942990697   |001|01|00000000000|99            |124           |L|A|20180619
65973895653   |001|01|00000050000|99            |133           |L|A|20100706
65974670604   |116|01|00000050000|99            |122           |L|A|20101216
65980735615   |001|01|00000050000|99            |923           |L|A|20081101
65989961634   |116|01|00000000000|99            |130           |L|A|20180227
65990544634   |001|01|00000050000|99            |924           |L|A|20081101
65990595620   |001|01|00000050000|99            |133           |L|A|20100807
65993470615   |001|01|00000050000|99            |928           |L|A|20090307
65994183687   |001|01|00000050000|99            |925           |L|A|20081101
65994604615   |001|01|00000050000|99            |138           |L|A|20091008
65994850659   |001|01|00000050000|99            |924           |L|A|20100127
66001153604   |001|01|00000050000|99            |923           |L|A|20120904
66001781672   |116|01|00000050000|99            |133           |L|A|20100717
66006309653   |001|03|00000050000|99            |925           |L|A|20111202
66008247604   |116|01|00000050000|99            |928           |L|A|20090520
66008450663   |116|01|00000050000|99            |924           |L|A|20110929
66013100691   |001|01|00000050000|99            |928           |L|A|20081101
66020263649   |116|01|00000050000|99            |999           |L|A|20081101
66020298604   |116|01|00000000000|99            |990           |L|A|20150123
66027446668   |001|01|00000050000|99            |924           |L|A|20110316
66028710644   |001|01|00000050000|99            |125           |L|A|20091029
66029171615   |116|01|00000000000|99            |125           |L|A|20090324
66029732668   |001|01|00000050000|99            |127           |L|A|20081101
66031990687   |116|01|00000000000|99            |126           |L|A|20171031
66036054653   |001|01|00000050000|99            |928           |L|A|20081101
66037212600   |001|01|00000050000|99            |928           |L|A|20081101
66039282649   |116|01|00000050000|99            |152           |L|A|20141017
66040388668   |116|01|00000050000|99            |928           |L|A|20081101
66048524668   |004|01|00000050000|99            |125           |L|A|20081101
66051886672   |001|01|00000050000|99            |128           |L|A|20081101
66052637668   |116|01|00000050000|99            |927           |L|A|20081101
66058856604   |001|01|00000050000|99            |924           |L|A|20100728
66062217653   |116|01|00000079692|99            |122           |L|A|20150730
66066433687   |001|01|00000050000|99            |925           |L|A|20090826
66068231615   |116|01|00000050000|99            |135           |L|A|20121121
66080444615   |001|01|00000050000|99            |311           |L|A|20131230
66153441653   |001|01|00000050000|99            |130           |L|A|20090516
66189322620   |116|01|00000000000|99            |133           |L|A|20170831
66193788620   |001|01|00000050000|99            |924           |L|A|20081101
66205468620   |116|01|00000050000|99            |133           |L|A|20081101
66265002287   |001|01|00000050000|99            |127           |L|A|20100618
66311802600   |001|01|00000050000|99            |350           |L|A|20110624
66338182620   |116|01|00000000000|99            |124           |L|A|20151109
66340209653   |116|01|00000050000|99            |227           |L|A|20170328
66341094604   |116|01|00000050000|99            |152           |L|A|20150703
66341272634   |001|01|00000050000|99            |923           |L|A|20081101
66349702620   |001|01|00000050000|99            |152           |L|A|20110701
66366674604   |001|01|00000050000|99            |127           |L|A|20081101
66375290600   |001|01|00000050000|99            |925           |L|A|20081101
66378222649   |116|01|00000050000|99            |926           |L|A|20140626
66411343691   |001|01|00000050000|99            |925           |L|A|20081101
66484170649   |116|01|00000050000|99            |925           |L|A|20090126
66504970610   |116|01|00000050000|99            |999           |L|A|20081101
66537665604   |001|01|00000050000|99            |923           |L|A|20081101
66558034620   |116|01|00000050000|99            |134           |L|A|20090209
66609135649   |001|01|00000050000|99            |124           |L|A|20081101
66681561691   |116|01|00000050000|99            |954           |L|A|20160830
66694655649   |116|01|00000050000|99            |925           |L|A|20081101
66906199668   |003|01|00000050000|99            |126           |L|A|20081101
66978890634   |001|01|00000050000|99            |131           |L|A|20081101
67044573720   |001|01|00000050000|99            |926           |L|A|20081101
67067930863   |116|01|00000050000|99            |924           |L|A|20081101
67070370644   |001|01|00000050000|99            |125           |L|A|20081101
67077773604   |001|01|00000050000|99            |121           |L|A|20120927
67081460615   |001|01|00000050000|99            |926           |L|A|20090209
67178863668   |001|01|00000050000|99            |125           |L|A|20090302
67183808653   |001|01|00000050000|99            |127           |L|A|20081101
67256929668   |001|01|00000050000|99            |923           |L|A|20081101
67278272653   |001|01|00000050000|99            |350           |L|A|20110318
67294383634   |116|01|00000050000|99            |954           |L|A|20160830
67333320600   |001|01|00000050000|99            |120           |L|A|20100806
67337287615   |001|01|00000050000|99            |122           |L|A|20081101
67350178620   |001|01|00000050000|99            |924           |L|A|20081101
67421814604   |001|01|00000050000|99            |926           |L|A|20100925
67431500700   |116|01|00000050000|99            |923           |L|A|20121219
67438733815   |001|01|00000050000|99            |923           |L|A|20081101
67442498868   |001|01|00000050000|99            |120           |L|A|20081101
67565425672   |001|01|00000050000|99            |926           |L|A|20081101
67605117604   |001|01|00000050000|99            |923           |L|A|20081101
67625479668   |001|01|00000050000|99            |926           |L|A|20090203
67643086672   |001|01|00000050000|99            |132           |L|A|20081101
67713580620   |002|02|00000053693|99            |134           |L|A|20101216
67769314615   |001|01|00000050000|99            |928           |L|A|20100925
67788548634   |116|01|00000050000|99            |137           |L|A|20081101
67846548620   |116|01|00000000000|99            |127           |L|A|20180518
67943241649   |001|01|00000073985|99            |120           |L|A|20150828
67943756649   |116|01|00000000000|99            |125           |L|A|20180323
67945600891   |116|01|00000000000|99            |124           |L|A|20130114
67966322653   |116|01|00000000000|99            |124           |L|A|20171006
68024614634   |001|01|00000050000|99            |927           |L|A|20081101
68067267804   |001|01|00000050000|99            |123           |L|A|20081101
68098006620   |116|01|00000000000|99            |152           |L|A|20150921
68119674634   |001|01|00000050000|99            |928           |L|A|20090808
68136803668   |116|01|00000000000|99            |136           |L|A|20170906
68147481691   |116|01|00000000000|99            |122           |L|A|20180427
68161050600   |001|01|00000050000|99            |121           |L|A|20081101
68173342687   |001|01|00000050000|99            |127           |L|A|20081101
68229690634   |001|01|00000050000|99            |402           |L|A|20110930
68252170625   |116|01|00000000000|99            |990           |L|A|20150130
68252978649   |116|01|00000050000|99            |126           |L|A|20081101
68268203668   |001|01|00000055100|99            |925           |L|A|20120320
68276907687   |116|01|00000050000|99            |128           |L|A|20170303
68281501634   |001|01|00000050000|99            |923           |L|A|20111006
68289472668   |001|01|00000050000|99            |923           |L|A|20100813
68307659604   |116|01|00000050000|99            |954           |L|A|20160830
68366175634   |001|01|00000050000|99            |925           |L|A|20081101
68367597672   |001|01|00000050000|99            |925           |L|A|20101008
68376049615   |116|01|00000050000|99            |712           |L|A|20161216
68392931653   |001|01|00000050000|99            |130           |L|A|20081101
68398484691   |001|01|00000050000|99            |927           |L|A|20101202
68405812687   |001|01|00000050000|99            |924           |L|A|20081101
68449356687   |001|01|00000050000|99            |925           |L|A|20101023
68473150830   |001|01|00000050000|99            |137           |L|A|20081101
68497040449   |001|01|00000050000|99            |402           |L|A|20120509
68561008687   |001|01|00000050000|99            |126           |L|A|20081101
68595123691   |001|01|00000050000|99            |954           |L|A|20110321
68619383604   |001|01|00000050000|99            |925           |L|A|20101206
68620578634   |001|01|00000050000|99            |128           |L|A|20090417
68634919668   |001|01|00000050000|99            |923           |L|A|20081101
68659890663   |001|01|00000050000|99            |132           |L|A|20081101
68708408653   |116|03|00000050000|99            |125           |L|A|20081101
68861060668   |001|01|00000050000|99            |924           |L|A|20081101
68876203672   |001|02|00000050000|99            |923           |L|A|20110714
68896271649   |001|01|00000050000|99            |131           |L|A|20090721
68900252615   |001|01|00000000000|99            |121           |L|A|20180720
68907192634   |001|01|00000050000|99            |120           |L|A|20081101
68911637653   |001|01|00000050000|99            |134           |L|A|20081101
68972547620   |001|01|00000050000|99            |923           |L|A|20081101
69030545615   |116|01|00000050000|99            |954           |L|A|20160830
69032297600   |116|01|00000050000|99            |926           |L|A|20170606
69048444691   |116|01|00000000000|99            |999           |L|A|20160726
69087628668   |116|01|00000050000|99            |123           |L|A|20140728
69087962649   |116|01|00000050000|99            |125           |L|A|20161104
69105642604   |116|01|00000050000|99            |666           |L|A|20151218
69184240687   |001|01|00000050000|99            |130           |L|A|20081101
69185271691   |001|01|00000050000|99            |999           |L|A|20110728
69242798649   |116|01|00000000000|99            |926           |L|A|20170427
69247790697   |001|01|00000000000|99            |924           |L|A|20090109
69263531820   |001|01|00000050000|99            |925           |L|A|20081101
69269246191   |001|01|00000050000|99            |131           |L|A|20110927
69282676668   |116|01|00000000000|99            |137           |L|A|20180227
69296650887   |001|01|00000050000|99            |135           |L|A|20110210
69309779691   |001|01|00000050000|99            |130           |L|A|20081101
69311650625   |001|01|00000050000|99            |125           |L|A|20081101
69447020615   |004|02|00000050000|99            |124           |L|A|20081101
69576041600   |001|01|00000050000|99            |927           |L|A|20081101
69584184687   |001|01|00000050000|99            |927           |L|A|20110624
69587698649   |021|01|00000050000|99            |881           |L|A|20180511
69596565834   |001|01|00000050000|99            |120           |L|A|20090822
69665460625   |116|01|00000050000|99            |926           |L|A|20081101
69723729687   |116|01|00000050000|99            |131           |L|A|20130220
69742324620   |001|01|00000050000|99            |924           |L|A|20081101
69751137691   |001|01|00000050000|99            |923           |L|A|20081101
69868379687   |001|01|00000050000|99            |924           |L|A|20081101
69870616615   |001|01|00000050000|99            |928           |L|A|20081230
69995028891   |001|01|00000050000|99            |928           |L|A|20090711
69996997634   |116|01|00000050000|99            |350           |L|A|20160825
70004854349   |001|01|00000050000|99            |137           |L|A|20100309
70033750602   |116|01|00000000000|99            |130           |L|A|20180110
70034958649   |001|01|00000050000|99            |999           |L|A|20081101
70035504668   |001|01|00000050000|99            |924           |L|A|20081101
70049645668   |116|01|00000050000|99            |924           |L|A|20110103
70150389604   |004|01|00000050000|99            |924           |L|A|20081101
70201083698   |116|01|00000000000|99            |122           |L|A|20170517
70216835704   |116|01|00000000000|99            |122           |L|A|20160810
00070224000170|321|01|00000050000|99            |881           |L|A|20180511
70247773620   |001|01|00000050000|99            |127           |L|A|20081101
70394679687   |001|01|00000050000|99            |994           |L|A|20140725
70400598604   |116|01|00000050000|99            |927           |L|A|20170512
70402574672   |001|01|00000050000|99            |126           |L|A|20081101
70448205653   |116|01|00000050000|99            |990           |L|A|20090408
70471010634   |001|01|00000050000|99            |924           |L|A|20081101
00070509000291|235|04|00000050000|2;99          |742;999       |B|A|20091104
00070509000372|235|03|00000050000|2;99          |743;203       |B|A|20091207
00070509000453|235|04|00000050000|2;99          |743;206       |B|A|20100806
00070509000534|235|04|00000050000|2;99          |742;201       |B|A|20110108
00070509000615|235|01|00000160578|2;99          |725;999       |B|A|20170321
00070509000704|235|04|00000079362|2;99          |726;999       |B|A|20160809
00070509000887|235|03|00000475300|2;99          |741;206       |B|A|20111207
00070509000968|235|04|00000050000|2;99          |722;999       |B|A|20130319
00070509001000|235|04|00000050000|2;99          |721;999       |B|A|20130809
00070509001182|235|03|00000000000|2;99          |725;999       |L|A|20140227
00070509001263|240|89|00000050000|2;99          |724;999       |B|A|20141113
00070509001344|235|04|00000050000|99            |310           |B|A|20170321
00070509001506|235|04|00000000000|2;99          |720;999       |L|A|20140128
00070509001697|235|04|00000093267|2;99          |726;999       |B|A|20160809
00070509001778|235|04|00000050000|2;99          |724;999       |B|A|20170321
00070509001859|235|04|00001000000|2;99          |742;202       |B|A|20150930
00070509001930|235|04|00001000000|2;99          |741;201       |B|A|20151006
00070509002073|235|04|00000050000|2;99          |741;201       |B|A|20150528
00070509002154|235|04|00000050000|2;99          |720;999       |B|A|20170321
00070509002235|235|01|00000500000|2;99          |741;201       |B|A|20150528
00070509002316|235|04|00000050000|2;99          |742;202       |B|A|20150529
00070509002405|235|04|00001000000|2;99          |741;999       |B|A|20151030
00070509002588|235|04|00001000000|2;99          |742;202       |B|A|20151203
00070509002669|235|81|00000000000|2;99          |746;205       |B|A|20170419
00070509002740|235|04|00000097320|2;99          |724;999       |B|A|20170321
00070509002820|235|04|00001000000|2;99          |993;227       |B|A|20160225
00070509002901|235|03|00000000000|2;99          |741;201       |B|A|20180216
00070509003045|240|04|00000000000|2;99          |721;999       |B|A|20171003
00070509003126|235|04|00000000000|2;99          |726;999       |B|A|20180215
00070509003207|235|04|00000000000|2;99          |742;999       |B|A|20171106
00070509003398|235|04|00000000000|2;99          |742;999       |B|A|20180511
00070509003479|240|04|00000000000|2;99          |725;999       |B|A|20180406
00070509003550|235|81|00000000000|2;99          |725;999       |B|A|20180426
00070509003630|235|04|00000000000|2;99          |746;999       |L|A|20180713
70510121691   |001|01|00000050000|99            |125           |L|A|20081101
70550581634   |001|01|00000050000|99            |124           |L|A|20081101
70576319600   |004|01|00000050000|99            |923           |L|A|20081101
70597979634   |001|01|00000050000|99            |925           |L|A|20110627
70656215615   |116|01|00000081942|99            |134           |L|A|20170220
70735921687   |001|01|00000050000|99            |311           |L|A|20131230
70818010649   |001|01|00000050000|99            |133           |L|A|20081101
70818207604   |116|01|00000161500|99            |926           |L|A|20081201
70874166691   |001|01|00000050000|99            |125           |L|A|20090402
70875820620   |001|01|00000050000|99            |125           |L|A|20081101
70907560504   |001|01|00000050000|99            |925           |L|A|20120628
70919402615   |001|01|00000050000|99            |124           |L|A|20081101
70943893615   |003|01|00000050000|99            |120           |L|A|20081101
70946876649   |116|01|00000050000|99            |999           |L|A|20140820
70946930600   |116|01|00000050000|99            |928           |L|A|20170508
70949999687   |001|03|00000050000|99            |350           |L|A|20110321
70965757668   |116|01|00000058210|99            |132           |L|A|20100911
70967407672   |001|01|00000050000|99            |999           |L|A|20081101
70972451668   |001|01|00000050000|99            |125           |L|A|20091123
70978999649   |116|01|00000050000|99            |928           |L|A|20081101
71022279653   |116|01|00000050000|99            |321           |L|A|20170713
71207929620   |116|01|00000000000|99            |128           |L|A|20171229
71219587672   |116|01|00000050000|99            |881           |L|A|20180511
71244832634   |001|01|00000050000|99            |124           |L|A|20081101
71256216860   |001|01|00000050000|99            |131           |L|A|20081101
71268200620   |116|01|00000050000|99            |126           |L|A|20160705
71282076604   |013|01|00000050000|99            |122           |L|A|20081101
71383891672   |001|01|00000050000|99            |928           |L|A|20090203
71387447653   |001|01|00000050000|99            |926           |L|A|20101202
71468773615   |116|01|00000000000|99            |122           |L|A|20160115
71470310678   |001|01|00000050000|99            |152           |L|A|20081101
71485597668   |001|01|00000050000|99            |924           |L|A|20081101
71494170787   |004|01|00000061003|99            |125           |L|A|20081101
71556486634   |116|01|00000050000|99            |128           |L|A|20091104
71558942653   |116|01|00000000000|99            |999           |L|A|20160914
00071564000115|116|01|00000050000|99            |999           |L|A|20081101
71572000161   |001|01|00010000000|99            |666           |L|A|20081101
71586083600   |116|01|00000050000|99            |990           |L|A|20121212
71589465687   |001|01|00000050000|99            |954           |L|A|20081101
71602020663   |001|01|00000050000|99            |954           |L|A|20081101
71605231649   |001|01|00000050000|99            |924           |L|A|20101127
71626883653   |116|01|00000050000|99            |128           |B|A|20081101
71633405672   |001|01|00000050000|99            |127           |L|A|20081101
71642307653   |116|01|00000050000|99            |121           |L|A|20081101
71688455604   |001|01|00000050000|99            |311           |L|A|20131230
71689010606   |001|01|00000050000|99            |124           |L|A|20081101
71694048691   |001|01|00000050000|99            |152           |L|A|20120224
71700269615   |001|01|00000050000|99            |134           |L|A|20081101
00071777000147|116|01|00000050000|99            |999           |L|A|20160729
71844619591   |001|01|00000050000|99            |130           |L|A|20101105
71975977653   |001|01|00000050000|99            |924           |L|A|20100802
72004851600   |001|01|00000050000|99            |924           |L|A|20100918
72005823600   |116|01|00000000000|99            |129           |L|A|20161213
72008318672   |116|01|00000050000|99            |954           |L|A|20160830
72017040606   |001|01|00000050000|99            |928           |L|A|20100823
72060263620   |001|01|00000050000|99            |121           |L|A|20110728
72066504653   |116|01|00000050000|99            |954           |L|A|20160830
72070498620   |116|01|00000050000|99            |990           |L|A|20120824
72073993672   |116|01|00000050000|99            |928           |L|A|20100917
72074892691   |116|01|00000050000|99            |152           |L|A|20081101
72081520630   |001|01|00000050000|99            |126           |L|A|20081101
72087234604   |116|01|00000050000|99            |131           |L|A|20160909
72090740663   |001|01|00000050000|99            |928           |L|A|20081101
72107790604   |001|01|00000050000|99            |121           |L|A|20081101
72119349649   |001|01|00000050000|99            |152           |L|A|20081101
72148799649   |001|01|00000050000|99            |126           |L|A|20081101
72325135691   |116|01|00000000000|99            |351           |L|A|20160419
72356677615   |116|01|00000050000|99            |133           |L|A|20160810
72357533668   |001|01|00000050000|99            |923           |L|A|20110110
72358122653   |116|01|00000050000|99            |139           |L|A|20161130
72359722620   |116|01|00000050000|99            |126           |L|A|20141110
72360585649   |116|01|00000050000|99            |666           |L|A|20121218
72390433634   |001|01|00000050000|99            |152           |L|A|20090718
72435496672   |001|01|00000067618|99            |135           |L|A|20081101
72439068691   |001|03|00000058982|99            |137           |L|A|20081101
72464976687   |001|01|00000050000|99            |925           |L|A|20081101
72468050606   |116|01|00000050000|99            |137           |L|A|20081101
72477130625   |001|01|00000050000|99            |713           |L|A|20160809
72503041604   |001|01|00000050000|99            |925           |L|A|20081101
72515171672   |001|01|00000050000|99            |999           |L|A|20081101
72605570606   |001|01|00000248711|99            |126           |L|A|20081101
72616628791   |001|01|00000050000|99            |924           |L|A|20090926
72784415600   |116|01|00000050000|99            |999           |L|A|20120327
72786361672   |116|01|00000050000|99            |138           |L|A|20110421
72788232691   |001|01|00000050000|99            |130           |L|A|20081101
72795140659   |001|01|00000050000|99            |131           |L|A|20081101
72843284600   |116|01|00000050000|99            |128           |B|A|20140328
72873604620   |001|01|00000050000|99            |925           |L|A|20101116
72903317615   |116|01|00000000000|99            |122           |L|A|20180205
72922451615   |116|01|00000050000|99            |954           |L|A|20160830
72936630649   |116|01|00000050000|99            |126           |L|A|20141125
72951486634   |001|01|00000050000|99            |923           |L|A|20100218
73019038634   |116|01|00000050000|99            |133           |L|A|20140926
73048100687   |116|01|00000050000|99            |990           |L|A|20120925
73059978620   |116|01|00000000000|99            |120           |L|A|20170919
73069035604   |116|01|00000050000|99            |350           |L|A|20160226
